0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01
-3.867276869110962212e-15,-3.700743415417188731e-15,-3.700743415417188731e-15,-3.867276869110962212e-15,-3.737750849571360090e-15,-4.070817756958907052e-15,-4.033810322804735693e-15,-3.959795454496391398e-15,-4.107825191113079200e-15,-3.793262000802617917e-15,-4.089321474035993520e-15,-3.663735981263016583e-15,-4.052314039881821373e-15,-3.922788020342220039e-15,-3.922788020342220039e-15,-4.089321474035993520e-15,-4.144832625267251347e-15,-4.033810322804735693e-15,-4.052314039881821373e-15,-3.811765717879704385e-15,-3.959795454496391398e-15
