0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
0.000000000000000000e+00,1.868665460558685584e-17
2.027027027027027140e-02,2.979850715613609636e-04
2.027027027027027140e-02,5.351330854486230316e-04
2.027027027027027140e-02,5.706270290603843989e-04
2.027027027027027140e-02,3.554154786613551113e-04
2.027027027027027140e-02,1.869134822677938194e-04
2.027027027027027140e-02,4.804445872000392536e-04
2.027027027027027140e-02,2.432965734045818419e-04
2.027027027027027140e-02,2.078026299570495650e-04
2.027027027027027140e-02,4.230141802939035986e-04
2.027027027027027140e-02,5.915161765919378428e-04
2.027027027027027140e-02,2.162457198444446593e-04
2.027027027027027140e-02,2.886929153813536228e-04
2.027027027027027140e-02,2.779462211926441687e-04
2.027027027027027140e-02,1.988572031722538253e-04
2.027027027027027140e-02,1.607241963534390434e-04
2.027027027027027140e-02,2.407407823653726303e-04
2.027027027027027140e-02,1.682935868968770407e-04
2.027027027027027140e-02,1.790402811127785564e-04
2.027027027027027140e-02,2.581292991278718403e-04
2.027027027027027140e-02,2.962623058705674711e-04
2.027027027027027140e-02,3.412108260602114392e-04
2.027027027027027140e-02,4.281836225618690850e-04
2.027027027027027140e-02,3.137657015453381272e-04
2.027027027027027140e-02,1.560787409841894583e-04
2.027027027027027140e-02,1.730407606126583436e-04
2.027027027027027140e-02,2.237010347787404124e-04
2.027027027027027140e-02,1.367282382714595521e-04
2.027027027027027140e-02,2.511461592104566646e-04
2.027027027027027140e-02,4.088331198099056968e-04
2.027027027027027140e-02,3.918711001820533160e-04
2.027027027027027140e-02,5.706519970872049380e-04
2.027027027027027140e-02,2.131840093057139115e-04
2.027027027027027140e-02,2.558651012460806153e-04
2.027027027027027140e-02,6.397114545268107761e-04
2.027027027027027140e-02,8.342604553337491921e-04
2.027027027027027140e-02,4.348172099215237888e-04
2.027027027027027140e-02,7.922851976865483321e-04
2.027027027027027140e-02,7.496041057548638109e-04
2.027027027027027140e-02,3.657577524987571283e-04
2.027027027027027140e-02,1.712087516391871478e-04
2.027027027027027140e-02,2.216877223388648093e-04
2.027027027027027140e-02,5.700775001173981885e-05
2.027027027027027140e-02,1.751846604162462075e-04
2.027027027027027140e-02,4.129019797451608377e-04
2.027027027027027140e-02,4.416424525223038196e-04
2.027027027027027140e-02,3.016821032646982274e-04
2.027027027027027140e-02,4.663620760388217826e-04
2.027027027027027140e-02,3.481851660358408797e-04
2.027027027027027140e-02,1.104678463781191589e-04
2.027027027027027140e-02,8.172737303522800440e-05
4.054054054054054279e-02,1.363240934170658301e-03
4.054054054054054279e-02,1.837536962106029901e-03
4.054054054054054279e-02,1.908524849879484698e-03
4.054054054054054279e-02,1.478101749151605011e-03
4.054054054054054279e-02,1.141097756181916551e-03
4.054054054054054279e-02,1.728159966255840259e-03
4.054054054054054279e-02,1.253863938715764868e-03
4.054054054054054279e-02,1.182876051787023911e-03
4.054054054054054279e-02,1.613299152368144257e-03
4.054054054054054279e-02,1.950303144901764651e-03
4.054054054054054279e-02,1.220831452404146393e-03
4.054054054054054279e-02,1.365725843525938260e-03
4.054054054054054279e-02,1.344232455379027998e-03
4.054054054054054279e-02,1.186054419089970814e-03
4.054054054054054279e-02,1.109788405555338451e-03
4.054054054054054279e-02,1.269821577287625443e-03
4.054054054054054279e-02,1.124927186519414889e-03
4.054054054054054279e-02,1.146420574787774226e-03
4.054054054054054279e-02,1.304598611036418641e-03
4.054054054054054279e-02,1.380864624200694264e-03
4.054054054054054279e-02,1.398775160167613869e-03
4.054054054054054279e-02,1.572720752957139888e-03
4.054054054054054279e-02,1.343884910752508400e-03
4.054054054054054279e-02,1.028510989816848551e-03
4.054054054054054279e-02,1.062435028969675429e-03
4.054054054054054279e-02,1.163755577627122390e-03
4.054054054054054279e-02,9.898099846581266507e-04
4.054054054054054279e-02,1.218645826532382005e-03
4.054054054054054279e-02,1.534019747679388635e-03
4.054054054054054279e-02,1.500095708546862576e-03
4.054054054054054279e-02,1.869947881194077184e-03
4.054054054054054279e-02,1.155011905475901348e-03
4.054054054054054279e-02,1.240374089373091210e-03
4.054054054054054279e-02,2.008066796079952150e-03
4.054054054054054279e-02,2.397164797702597359e-03
4.054054054054054279e-02,1.598278306858700844e-03
4.054054054054054279e-02,2.313214282421565803e-03
4.054054054054054279e-02,2.227852098546607724e-03
4.054054054054054279e-02,1.460159392020569371e-03
4.054054054054054279e-02,1.071061390253158670e-03
4.054054054054054279e-02,1.272098130422730927e-03
4.054054054054054279e-02,9.427381860990698961e-04
4.054054054054054279e-02,1.179092007659168296e-03
4.054054054054054279e-02,1.654526645651101724e-03
4.054054054054054279e-02,1.712007590268443047e-03
4.054054054054054279e-02,1.432086892129411527e-03
4.054054054054054279e-02,1.761446838135630839e-03
4.054054054054054279e-02,1.525093018279867789e-03
4.054054054054054279e-02,1.049658378863437989e-03
4.054054054054054279e-02,9.921774318025862113e-04
6.081081081081081419e-02,3.195767587202471508e-03
6.081081081081081419e-02,3.907211629426313865e-03
6.081081081081081419e-02,4.013693462294709927e-03
6.081081081081081419e-02,3.368058811474020954e-03
6.081081081081081419e-02,2.862552821607623494e-03
6.081081081081081419e-02,3.743146137163870252e-03
6.081081081081081419e-02,3.031702095914538733e-03
6.081081081081081419e-02,2.925220265494060407e-03
6.081081081081081419e-02,3.570854916251736851e-03
6.081081081081081419e-02,4.076360904983047061e-03
6.081081081081081419e-02,3.013757197559225210e-03
6.081081081081081419e-02,3.231098784403755447e-03
6.081081081081081419e-02,3.198858702510349108e-03
6.081081081081081419e-02,2.961591647721367390e-03
6.081081081081081419e-02,2.847192627545189550e-03
6.081081081081081419e-02,3.087242384724568633e-03
6.081081081081081419e-02,2.869900798888427949e-03
6.081081081081081419e-02,2.902140881087950965e-03
6.081081081081081419e-02,3.139407935737194635e-03
6.081081081081081419e-02,3.253806954907998306e-03
6.081081081081081419e-02,3.172693002306256182e-03
6.081081081081081419e-02,3.433611391000543616e-03
6.081081081081081419e-02,3.090357627312322053e-03
6.081081081081081419e-02,2.617296746276845734e-03
6.081081081081081419e-02,2.668182804916503087e-03
6.081081081081081419e-02,2.820163628568930509e-03
6.081081081081081419e-02,2.559245239100543974e-03
