0.000000000000000000e+00,2.442046564965494203e-17,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.442046564965494203e-17,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.442046564965494203e-17,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.442046564965494203e-17,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.442046564965494203e-17,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.442046564965494203e-17,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.442046564965494203e-17,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.442046564965494203e-17,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.010050251256281437e-02,1.743027660246725531e-04,1.900000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00
2.010050251256281437e-02,1.743027659993433677e-04,1.900000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00
2.010050251256281437e-02,1.704732796402312785e-04,1.900000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00
2.010050251256281437e-02,1.704732796488910994e-04,1.900000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00
2.010050251256281437e-02,1.762644518429229185e-04,1.900000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00
2.010050251256281437e-02,1.762644518565576282e-04,1.900000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00
2.010050251256281437e-02,1.742384022874082815e-04,1.800000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00
2.010050251256281437e-02,1.742384022813365054e-04,1.800000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00
4.020100502512562873e-02,6.952352181423999706e-04,7.800000000000000000e+01,7.600000000000000000e+01,1.600000000000000000e+01
4.020100502512562873e-02,6.952352180267587500e-04,7.800000000000000000e+01,7.600000000000000000e+01,1.600000000000000000e+01
4.020100502512562873e-02,6.799602184901807700e-04,7.600000000000000000e+01,7.500000000000000000e+01,1.600000000000000000e+01
4.020100502512562873e-02,6.799602185195811888e-04,7.600000000000000000e+01,7.500000000000000000e+01,1.600000000000000000e+01
4.020100502512562873e-02,7.030605251436929971e-04,7.700000000000000000e+01,7.600000000000000000e+01,1.600000000000000000e+01
4.020100502512562873e-02,7.030605252187698776e-04,7.700000000000000000e+01,7.600000000000000000e+01,1.600000000000000000e+01
4.020100502512562873e-02,6.949810686822574784e-04,7.400000000000000000e+01,7.500000000000000000e+01,1.600000000000000000e+01
4.020100502512562873e-02,6.949810686503934271e-04,7.400000000000000000e+01,7.500000000000000000e+01,1.600000000000000000e+01
6.030150753768843963e-02,1.556882118192597303e-03,1.830000000000000000e+02,1.780000000000000000e+02,7.900000000000000000e+01
6.030150753768843963e-02,1.556882117890224593e-03,1.830000000000000000e+02,1.780000000000000000e+02,7.900000000000000000e+01
6.030150753768843963e-02,1.522674188723360626e-03,1.790000000000000000e+02,1.750000000000000000e+02,7.700000000000000000e+01
6.030150753768843963e-02,1.522674188785540055e-03,1.790000000000000000e+02,1.750000000000000000e+02,7.700000000000000000e+01
6.030150753768843963e-02,1.574408653655329747e-03,1.820000000000000000e+02,1.780000000000000000e+02,7.900000000000000000e+01
6.030150753768843963e-02,1.574408653885540129e-03,1.820000000000000000e+02,1.780000000000000000e+02,7.900000000000000000e+01
6.030150753768843963e-02,1.556322310860391855e-03,1.740000000000000000e+02,1.770000000000000000e+02,7.900000000000000000e+01
6.030150753768843963e-02,1.556322310763591683e-03,1.740000000000000000e+02,1.770000000000000000e+02,7.900000000000000000e+01
8.040201005025125747e-02,2.749427222071773765e-03,3.450000000000000000e+02,3.350000000000000000e+02,2.440000000000000000e+02
8.040201005025125747e-02,2.749427221441630691e-03,3.450000000000000000e+02,3.350000000000000000e+02,2.440000000000000000e+02
8.040201005025125747e-02,2.689012508066183915e-03,3.380000000000000000e+02,3.280000000000000000e+02,2.390000000000000000e+02
8.040201005025125747e-02,2.689012508184967370e-03,3.380000000000000000e+02,3.280000000000000000e+02,2.390000000000000000e+02
8.040201005025125747e-02,2.780385338675851054e-03,3.440000000000000000e+02,3.330000000000000000e+02,2.470000000000000000e+02
8.040201005025125747e-02,2.780385339231106982e-03,3.440000000000000000e+02,3.330000000000000000e+02,2.470000000000000000e+02
8.040201005025125747e-02,2.748460581131594981e-03,3.270000000000000000e+02,3.340000000000000000e+02,2.450000000000000000e+02
8.040201005025125747e-02,2.748460580894623514e-03,3.270000000000000000e+02,3.340000000000000000e+02,2.450000000000000000e+02
1.005025125628140753e-01,4.259222067941682670e-03,5.770000000000000000e+02,5.580000000000000000e+02,5.860000000000000000e+02
1.005025125628140753e-01,4.259222066786078412e-03,5.770000000000000000e+02,5.580000000000000000e+02,5.860000000000000000e+02
1.005025125628140753e-01,4.165623942804201271e-03,5.650000000000000000e+02,5.460000000000000000e+02,5.730000000000000000e+02
1.005025125628140753e-01,4.165623943033172627e-03,5.650000000000000000e+02,5.460000000000000000e+02,5.730000000000000000e+02
1.005025125628140753e-01,4.307191989616399388e-03,5.770000000000000000e+02,5.560000000000000000e+02,5.920000000000000000e+02
1.005025125628140753e-01,4.307191990792386647e-03,5.770000000000000000e+02,5.560000000000000000e+02,5.920000000000000000e+02
1.005025125628140753e-01,4.257765493620130175e-03,5.470000000000000000e+02,5.600000000000000000e+02,5.860000000000000000e+02
1.005025125628140753e-01,4.257765493104431580e-03,5.470000000000000000e+02,5.600000000000000000e+02,5.860000000000000000e+02
1.206030150753768793e-01,6.068891977378899037e-03,8.940000000000000000e+02,8.620000000000000000e+02,1.189000000000000000e+03
1.206030150753768793e-01,6.068891975436208237e-03,8.940000000000000000e+02,8.620000000000000000e+02,1.189000000000000000e+03
1.206030150753768793e-01,5.935512707290145282e-03,8.770000000000000000e+02,8.450000000000000000e+02,1.164000000000000000e+03
1.206030150753768793e-01,5.935512707744210019e-03,8.770000000000000000e+02,8.450000000000000000e+02,1.164000000000000000e+03
1.206030150753768793e-01,6.137261216869888125e-03,8.960000000000000000e+02,8.610000000000000000e+02,1.201000000000000000e+03
1.206030150753768793e-01,6.137261219167895396e-03,8.960000000000000000e+02,8.610000000000000000e+02,1.201000000000000000e+03
1.206030150753768793e-01,6.066881478685108575e-03,8.480000000000000000e+02,8.700000000000000000e+02,1.190000000000000000e+03
1.206030150753768793e-01,6.066881477645921610e-03,8.480000000000000000e+02,8.700000000000000000e+02,1.190000000000000000e+03
1.407035175879396971e-01,8.157487975762458404e-03,1.314000000000000000e+03,1.265000000000000000e+03,2.147000000000000000e+03
1.407035175879396971e-01,8.157487972712047786e-03,1.314000000000000000e+03,1.265000000000000000e+03,2.147000000000000000e+03
1.407035175879396971e-01,7.978187470516390906e-03,1.288000000000000000e+03,1.239000000000000000e+03,2.103000000000000000e+03
1.407035175879396971e-01,7.978187471428485958e-03,1.288000000000000000e+03,1.239000000000000000e+03,2.103000000000000000e+03
1.407035175879396971e-01,8.249409479157036179e-03,1.319000000000000000e+03,1.265000000000000000e+03,2.170000000000000000e+03
1.407035175879396971e-01,8.249409483410661409e-03,1.319000000000000000e+03,1.265000000000000000e+03,2.170000000000000000e+03
1.407035175879396971e-01,8.154876907102003025e-03,1.249000000000000000e+03,1.281000000000000000e+03,2.149000000000000000e+03
1.407035175879396971e-01,8.154876905122943748e-03,1.249000000000000000e+03,1.281000000000000000e+03,2.149000000000000000e+03
1.608040201005025149e-01,1.050069439263852378e-02,1.852000000000000000e+03,1.783000000000000000e+03,3.558000000000000000e+03
1.608040201005025149e-01,1.050069438813122646e-02,1.852000000000000000e+03,1.783000000000000000e+03,3.558000000000000000e+03
1.608040201005025149e-01,1.026986489362714805e-02,1.815000000000000000e+03,1.746000000000000000e+03,3.484000000000000000e+03
1.608040201005025149e-01,1.026986489544821218e-02,1.815000000000000000e+03,1.746000000000000000e+03,3.484000000000000000e+03
1.608040201005025149e-01,1.061904606534964240e-02,1.861000000000000000e+03,1.785000000000000000e+03,3.596000000000000000e+03
1.608040201005025149e-01,1.061904607292316061e-02,1.861000000000000000e+03,1.785000000000000000e+03,3.596000000000000000e+03
1.608040201005025149e-01,1.049744861602451215e-02,1.764000000000000000e+03,1.811000000000000000e+03,3.562000000000000000e+03
1.608040201005025149e-01,1.049744861242063627e-02,1.764000000000000000e+03,1.811000000000000000e+03,3.562000000000000000e+03
1.809045226130653328e-01,1.307110187892026806e-02,2.524000000000000000e+03,2.430000000000000000e+03,5.513000000000000000e+03
1.809045226130653328e-01,1.307110187265641058e-02,2.524000000000000000e+03,2.430000000000000000e+03,5.513000000000000000e+03
1.809045226130653328e-01,1.278373717659574485e-02,2.474000000000000000e+03,2.379000000000000000e+03,5.399000000000000000e+03
1.809045226130653328e-01,1.278373718016578668e-02,2.474000000000000000e+03,2.379000000000000000e+03,5.399000000000000000e+03
1.809045226130653328e-01,1.321844836644756396e-02,2.538000000000000000e+03,2.435000000000000000e+03,5.572000000000000000e+03
